dataset,n_trials,rep,tps_target,cm_00,cm_01,cm_02,cm_03,cm_10,cm_11,cm_12,cm_13,cm_20,cm_21,cm_22,cm_23,cm_30,cm_31,cm_32,cm_33,mdsdt_ok,mdsdt_secs,best_model,mdsdt_zx_0,mdsdt_zx_1,mdsdt_zx_2,mdsdt_zx_3,mdsdt_zy_0,mdsdt_zy_1,mdsdt_zy_2,mdsdt_zy_3,mdsdt_rho_0,mdsdt_rho_1,mdsdt_rho_2,mdsdt_rho_3,grtools_ok,grtools_secs,grtools_model,grtools_conv,grtools_zx_0,grtools_zx_1,grtools_zx_2,grtools_zx_3,grtools_zy_0,grtools_zy_1,grtools_zy_2,grtools_zy_3,grtools_rho_0,grtools_rho_1,grtools_rho_2,grtools_rho_3,grin_zx_0,grin_zx_1,grin_zx_2,grin_zx_3,grin_zy_0,grin_zy_1,grin_zy_2,grin_zy_3,grin_rho_0,grin_rho_1,grin_rho_2,grin_rho_3,grin_ok,python_mle_zx_0,python_mle_zx_1,python_mle_zx_2,python_mle_zx_3,python_mle_zy_0,python_mle_zy_1,python_mle_zy_2,python_mle_zy_3,python_mle_rho_0,python_mle_rho_1,python_mle_rho_2,python_mle_rho_3,python_mle_ok
silbert12,800,6,200,188,11,1,0,3,148,0,49,0,0,200,0,0,25,1,174,True,0.079869270324707,-_-_none,-2.1779230690821847,-0.6744897501960819,2.3337685748071384,1.1153373577337862,-1.5242311452517938,1.9684210848744936,-2.333768574807138,2.1779230690821847,0.4483423873703487,0.0704749552975921,-0.8795608894758591,0.2764067723003062,False,10.803189039230348,"GRT-{PI, PS(B), DS}",52,-2.445700838943841,-0.6797708075444449,3.247388480936057,1.1691823636021383,-2.160902244660268,2.420474177712799,-2.160902244660268,2.420474177712799,0.0,0.0,0.0,0.0,-2.3322198390960693,-0.794014573097229,2.4796030521392822,1.2128247022628784,-1.6379345655441284,2.262385129928589,-2.4827446937561035,2.521284580230713,-0.07704322040081024,0.1211598664522171,-0.11625276505947113,-0.12024436891078949,True,-2.5758301761912414,-0.6903382852052835,5.314498340619321,1.1504174831105445,-1.5982925131913022,2.1700597164782747,-5.314812199242674,2.5758276488302507,0.0,0.0,0.0,0.0,True
silbert12,800,7,200,183,14,3,0,3,150,0,47,1,0,198,1,0,29,0,171,True,0.1217312812805175,-_-_all,-1.9684210848744936,-0.7056719688033866,2.1779230690821847,1.0280600770829706,-1.4157020938005065,1.9684210848744936,-2.1779230690821847,2.333768574807138,0.0,0.0,0.0,0.0,True,11.059684753417969,"GRT-{PI, PS(B), DS}",0,-2.1049593233256143,-0.7104521237239874,2.400304065672901,1.056180671678463,-1.799086458512544,2.381826174990888,-1.799086458512544,2.381826174990888,0.0,0.0,0.0,0.0,-2.216621160507202,-0.7921045422554016,2.434326171875,1.0963966846466064,-1.5414563417434692,2.3008224964141846,-2.437378168106079,2.6624984741210938,-0.07577396929264069,0.15516960620880127,-0.0015370058827102184,0.00749524962157011,True,-2.170097637376372,-0.722486421515584,2.575829781030773,1.0580680132848934,-1.4758706528280734,2.170079685367939,-2.575843987770426,5.886005334542538,0.0,0.0,0.0,0.0,True
silbert12,800,8,200,191,9,0,0,6,148,2,44,1,0,194,5,0,24,1,175,True,0.1094322204589843,-_-_all,-2.333768574807138,-0.7215222839823433,2.177923069082184,1.138523478460069,-1.6079636631803351,1.6544347256902527,-1.820864537639655,2.1779230690821847,0.0,0.0,0.0,0.0,False,10.34354543685913,"GRT-{PI, PS(B), DS}",52,-2.871619951395528,-0.727902731986457,2.46693177126123,1.193489006667464,-1.8074543901918527,2.0232085012025403,-1.8074543901918527,2.0232085012025403,0.0,0.0,0.0,0.0,-2.412724256515503,-0.8317388296127319,2.4457921981811523,1.223478078842163,-1.7414454221725464,1.8249611854553223,-1.916917085647583,2.4706802368164062,-0.015290118753910065,-0.022291909903287888,0.0051431371830403805,-0.11358263343572617,True,-5.166776683651632,-0.7388618974179892,2.575829303548901,1.174986809221879,-1.6953977102721358,1.7507312640659818,-1.959956716509025,2.5758302794296353,0.0,0.0,0.0,0.0,True
silbert12,800,9,200,189,7,4,0,6,145,1,48,3,0,195,2,0,43,3,154,True,0.1024718284606933,-_PS(B)_all,-1.8895099603334304,-0.6744897501960819,1.9684210848744936,0.7702080818754756,-1.854095557368236,1.820864537639655,-1.854095557368236,1.820864537639655,0.0,0.0,0.0,0.0,False,10.883062601089478,"GRT-{PI, PS(B), DS}",52,-2.0365630398996064,-0.7128238549544614,1.991227531878308,0.7829478023978518,-2.090554932171886,1.938638119216331,-2.090554932171886,1.938638119216331,0.0,0.0,0.0,0.0,-2.1361520290374756,-0.7395063042640686,2.2342700958251953,0.8380106091499329,-1.9410650730133057,1.8907428979873657,-2.233262062072754,2.154245138168335,-0.1745205819606781,-0.034721046686172485,0.014681093394756317,-0.22659771144390106,True,-2.0537489106318225,-0.6903088239330339,2.1700903775845606,0.7891916526582226,-1.8119106729525973,1.8119106729525978,-2.3263478740408408,2.1700903775845606,0.0,0.0,0.0,0.0,True
silbert12,800,10,200,182,17,1,0,5,146,0,49,0,0,196,4,0,25,1,174,True,0.0989837646484375,-_-_all,-2.1779230690821847,-0.6744897501960819,2.333768574807139,1.1153373577337862,-1.3216806647837744,1.820864537639655,-1.8895099603334304,2.1779230690821847,0.0,0.0,0.0,0.0,False,10.642911434173584,"GRT-{1_RHO, PS(B), DS}",52,-2.4735540082803924,-0.7058368823799352,2.692382837808164,1.1341208479214733,-1.638205747347928,2.4260660488903967,-1.638205747347928,2.4260660488903967,0.1578664254313501,0.1578664254313501,0.1578664254313501,0.1578664254313501,-2.3373327255249023,-0.7998531460762024,2.4884519577026367,1.2121882438659668,-1.414279580116272,2.082559585571289,-1.989345669746399,2.503532648086548,-0.04105554521083832,0.22217373549938202,-0.00041641443385742605,-0.0806664451956749,True,-2.5758200623228555,-0.6902100579139396,4.766057211236938,1.150412095741738,-1.3721999479567009,1.9599638388065512,-2.0537489106318225,2.5758393997561893,0.0,0.0,0.0,0.0,True
silbert12,400,1,100,98,1,1,0,1,72,0,27,1,0,98,1,0,19,0,81,True,0.1150813102722168,-_PS(B)_none,-1.8980286526220016,-0.5870724377651348,1.8980286526220016,0.8295694180889911,-1.8980286526220016,1.9766878672442767,-1.8980286526220016,1.9766878672442767,0.689929966105847,-0.0668743441609779,-0.689929966105847,0.3531185748667463,False,11.243886709213257,"GRT-{PI, PS(B), DS}",52,-2.5158219245700426,-0.6057004324770825,2.192675476275931,0.8619031175004417,-2.36669344172848,2.430826210356432,-2.36669344172848,2.430826210356432,0.0,0.0,0.0,0.0,-2.1590960025787354,-0.6894049048423767,2.301145076751709,0.9135586619377136,-2.3465354442596436,2.5257225036621094,-2.342644453048706,2.618825912475586,0.008967912755906582,0.15084241330623627,0.1393580436706543,0.05995183810591698,True,-2.326348077189665,-0.6128119593984955,2.3263477498247638,0.8778973266693605,-2.3263478740408408,2.575829482155336,-2.3263478740408408,2.575829482155336,0.0,0.0,0.0,0.0,True
silbert12,400,2,100,92,8,0,0,4,71,0,25,2,0,95,3,0,10,1,89,True,0.0904653072357177,-_PS(B)_all,-2.069901830895052,-0.6445316061066134,1.7688250385187068,1.1983797023069247,-1.460215818436355,1.713946992124204,-1.460215818436355,1.713946992124204,0.0,0.0,0.0,0.0,False,9.601582050323486,"GRT-{PI, PS(B), DS}",52,-2.731373725123364,-0.7201462790940085,1.9970539314458493,1.3062591090578008,-1.5484150062156228,1.8325004820946755,-1.5484150062156228,1.8325004820946755,0.0,0.0,0.0,0.0,-2.308410406112671,-0.7988381385803223,2.1106414794921875,1.2853004932403564,-1.5013972520828247,1.8572497367858887,-1.7579363584518433,2.255760908126831,0.06736577302217484,0.26140832901000977,0.2369670867919922,-0.024374641478061676,True,-5.541283523505398,-0.6744608826810551,2.0537432887388762,1.2815481882493294,-1.405054377015283,1.7506592143692872,-1.8807928873562876,2.3263484201092046,0.0,0.0,0.0,0.0,True
silbert12,400,3,100,98,2,0,0,2,69,2,27,0,0,98,2,0,12,0,88,True,0.1168725490570068,-_PS(B)_none,-2.069901830895052,-0.5419422989548172,2.069901830895052,1.0721491566988135,-1.7688250385187063,1.7688250385187063,-1.7688250385187063,1.7688250385187063,0.7290263295299433,-0.2490294833177913,-0.7290263295299432,0.4961020296056221,False,11.421409368515016,"GRT-{1_RHO, PS(B), DS}",52,-2.6747136825923725,-0.5452133796676515,2.7139580268402703,1.158426310869992,-2.0622576386287648,2.066295537328747,-2.0622576386287648,2.066295537328747,-0.2581257502957606,-0.2581257502957606,-0.2581257502957606,-0.2581257502957606,-2.2871131896972656,-0.6428016424179077,2.488848924636841,1.2088768482208252,-2.061440944671631,1.9468140602111816,-2.097825050354004,2.4045603275299072,-0.027964554727077484,-0.1408265233039856,-0.0378897525370121,-0.046746596693992615,True,-5.9958597690014,-0.5534141654808357,5.995055018848753,1.1750006342113273,-2.0537489106318225,1.7506737283293026,-2.0537826718701795,5.994910208316141,0.0,0.0,0.0,0.0,True
silbert12,400,4,100,89,10,1,0,4,71,0,25,1,0,98,1,0,13,0,87,True,0.1089961528778076,-_-_all,-1.8980286526220016,-0.6445316061066135,1.898028652622002,1.061502629704576,-1.198379702306925,1.574444965217043,-1.8980286526220016,2.069901830895052,0.0,0.0,0.0,0.0,True,10.008318901062012,"GRT-{PI, PS(B), DS}",0,-2.4503701434661576,-0.6614932531433679,2.260784447737972,1.1496328410428016,-1.5995729523194475,2.363641414257071,-1.5995729523194475,2.363641414257071,0.0,0.0,0.0,0.0,-2.2388672828674316,-0.7336500287055969,2.2806801795959473,1.1746395826339722,-1.325777530670166,1.8913064002990723,-2.3096768856048584,2.5073063373565674,-0.04375447705388069,0.26423054933547974,0.11582952737808228,0.052275389432907104,True,-2.3263486707631635,-0.6745049184141396,2.3263198918425245,1.1263877941066212,-1.2815856955357647,1.7506602666980073,-2.3263626367466688,5.938058194873896,0.0,0.0,0.0,0.0,True
silbert12,400,5,100,92,6,2,0,1,76,0,23,2,0,98,0,0,17,0,83,True,0.1159689426422119,-_-_all,-1.7688250385187068,-0.7050658929000242,1.7688250385187072,0.905152475028504,-1.4260768722728474,1.8980286526220016,-2.0699018308950525,2.069901830895052,0.0,0.0,0.0,0.0,False,10.082311153411863,"GRT-{PI, PS(B), DS}",52,-2.03225633511157,-0.7375601047430296,2.0392841469823813,0.948298012758498,-1.91995670749508,2.470467163335339,-1.91995670749508,2.470467163335339,0.0,0.0,0.0,0.0,-2.170898675918579,-0.7713081240653992,2.09238338470459,0.9761185646057129,-1.6515936851501465,2.444732666015625,-2.497725486755371,2.6749930381774902,-0.08740352839231491,0.09513691067695618,-0.011849265545606613,0.0012283260002732277,True,-2.05371430689566,-0.7387830897949448,2.053748910631823,0.9541514007053895,-1.5547434471401294,2.3263424180598973,-5.5046003542007425,5.504322396586086,0.0,0.0,0.0,0.0,True
silbert12,400,6,100,95,4,1,0,1,80,0,19,2,0,95,3,0,12,0,88,True,0.0978274345397949,-_PS(B)_all,-1.8980286526220016,-0.8347718934067763,1.7688250385187068,1.1048357439621106,-1.6175054010454528,1.9766878672442767,-1.6175054010454528,1.9766878672442767,0.0,0.0,0.0,0.0,False,10.279298067092896,"GRT-{PI, PS(B), DS}",52,-2.3547644281404856,-0.87320681081856,2.00461168661952,1.1705570908219092,-1.8118514263786587,2.3034449868760927,-1.8118514263786587,2.3034449868760927,0.0,0.0,0.0,0.0,-2.3314952850341797,-0.920825719833374,2.1031556129455566,1.2197662591934204,-1.8089392185211182,2.544895887374878,-1.847041368484497,2.6268303394317627,0.050949398428201675,0.18047398328781128,0.15044523775577545,0.04511526599526405,True,-2.3263476344581733,-0.8778957640061316,2.053748910631823,1.1749867941501275,-1.811910666598918,2.5758295694252586,-1.811910666598918,2.5758295694252586,0.0,0.0,0.0,0.0,True
silbert12,400,7,100,94,2,4,0,3,81,0,16,0,0,98,2,0,14,0,86,True,0.103126049041748,-_PS(B)_all,-1.574444965217043,-0.9420757749957764,2.069901830895052,1.020076232786202,-1.7688250385187063,1.829613909618476,-1.7688250385187063,1.829613909618476,0.0,0.0,0.0,0.0,False,10.53526210784912,"GRT-{PI, PS(B), DS}",52,-1.7485590212005624,-0.9895203214746364,2.9741473043569187,1.061473682450064,-2.4060715964125223,2.419481287005641,-2.4060715964125223,2.419481287005641,0.0,0.0,0.0,0.0,-1.8132144212722778,-1.0291062593460083,2.472240686416626,1.1096841096878052,-2.073564052581787,2.1451330184936523,-2.126925468444824,2.4623894691467285,-0.03855894133448601,0.1937328279018402,0.005060863681137562,0.02201751619577408,True,-1.7506848143265186,-0.9943847351240263,5.466411755156464,1.0803164585739387,-2.0537472424030914,1.8806959179297014,-2.0537303912838376,5.466536609151986,0.0,0.0,0.0,0.0,True
silbert12,400,8,100,96,4,0,0,0,69,1,30,2,0,95,3,0,14,2,84,True,0.1007447242736816,-_PS(B)_all,-2.069901830895052,-0.475240750513245,1.7688250385187068,1.020076232786202,-1.617505401045453,1.829613909618476,-1.617505401045453,1.829613909618476,0.0,0.0,0.0,0.0,False,11.229243993759155,"GRT-{PI, PS(B), DS}",52,-2.67644154491368,-0.5062498068802843,1.8791797660328904,1.0755833732978264,-2.0682569694687265,2.469419673850428,-2.0682569694687265,2.469419673850428,0.0,0.0,0.0,0.0,-2.232738733291626,-0.5962936282157898,2.131237506866455,1.0919123888015747,-1.8108373880386353,2.2880735397338867,-1.8191815614700317,2.2406508922576904,-0.1137949749827385,-0.25305861234664917,-0.06057216599583626,-0.20647136867046356,True,-5.808137916830795,-0.495849126700687,2.0537480250215485,1.0803127596180495,-1.8119602469947638,2.1700897968197443,-1.8119602469947638,2.1700897968197443,0.0,0.0,0.0,0.0,True
silbert12,400,9,100,97,1,2,0,1,67,0,32,1,0,98,1,0,11,0,89,True,0.101841926574707,-_PS(B)_none,-1.7688250385187063,-0.4485130651509211,1.8980286526220016,1.1414156559448636,-1.8980286526220016,1.9766878672442767,-1.8980286526220016,1.9766878672442767,0.6232224147540941,-0.0075713854313831,-0.689929966105847,0.4861887467849386,False,11.801900386810305,"GRT-{PI, PS(B), DS}",52,-2.112359186373208,-0.4732131422524268,2.203507172095716,1.262033306828405,-2.430383310614129,2.401285124030044,-2.430383310614129,2.401285124030044,0.0,0.0,0.0,0.0,-2.1098036766052246,-0.520075798034668,2.3684780597686768,1.237716794013977,-2.3635315895080566,2.5168540477752686,-2.3563742637634277,2.5846147537231445,0.02225712686777115,0.15479837357997894,0.11480986326932907,0.0306736808270216,True,-2.0537487822114793,-0.4676949062695381,2.32634800414414,1.226528333538635,-2.3263478740408408,2.5758459679190935,-2.3263478740408408,2.5758459679190935,0.0,0.0,0.0,0.0,True
silbert12,400,10,100,97,3,0,0,1,78,1,20,0,0,98,2,0,8,1,91,True,0.0901048183441162,-_PS(B)_none,-2.0898159657528943,-0.7730005896790012,2.0458317678981257,1.2969061669409745,-1.7139469921242036,1.829613909618476,-1.7139469921242036,1.829613909618476,0.6790266298411777,-0.3479750308713762,-0.7357908193512308,0.4044839907342057,False,11.93814253807068,"GRT-{PI, PS(B), DS}",52,-2.4143610212150715,-0.8178462197138272,3.402159948450433,1.438178053076581,-1.9154707791094,2.4659501602979432,-1.9154707791094,2.4659501602979432,0.0,0.0,0.0,0.0,-2.4209985733032227,-0.878021240234375,2.5076053142547607,1.4415984153747559,-1.9528372287750244,2.133327007293701,-1.9925988912582397,2.2209174633026123,-0.07399381697177887,-0.20908837020397186,-0.11587414145469666,-0.1682538092136383,True,-5.571793271827947,-0.8063663024338,5.571680413606243,1.405072615566617,-1.9599371248921955,2.1700826400650137,-1.9599371248921955,2.1700826400650137,0.0,0.0,0.0,0.0,True
silbert12,200,1,50,46,4,0,0,2,34,0,14,0,0,50,0,0,5,0,45,True,0.1051266193389892,-_PS(B)_none,-1.85660012309818,-0.532411094481249,1.600626581477088,1.094982028520808,-1.4461035929181756,1.5932188180230509,-1.4461035929181756,1.5932188180230509,0.5384419713686674,0.0697419968506843,-0.856017493115386,0.5440757220947444,False,9.339446306228638,"GRT-{PI, PS(B), DS}",52,-3.111106802390953,-0.5727475516478049,2.901831951044394,1.284137390463722,-1.7480149935350553,2.058494385835348,-1.7480149935350553,2.058494385835348,0.0,0.0,0.0,0.0,-2.2503533363342285,-0.7070209383964539,2.415203809738159,1.2961846590042114,-1.5102148056030273,1.8616235256195068,-2.3281984329223633,2.4087042808532715,0.0601193942129612,0.2520112693309784,0.06170155480504036,0.07159052044153214,True,-5.903521624262699,-0.5828521280428473,5.903399350323492,1.2815113707200265,-1.4050715603096329,1.7507580072289919,-5.903313726688699,5.903384166956923,0.0,0.0,0.0,0.0,True
silbert12,200,2,50,44,5,1,0,0,36,0,14,0,0,49,1,0,5,0,45,True,0.1064395904541015,-_PS(B)_all,-1.5932188180230509,-0.5350828150863223,1.7861555612610776,1.1281436452787637,-1.3249576888929775,1.7861555612610776,-1.3249576888929775,1.7861555612610776,0.0,0.0,0.0,0.0,False,10.062024354934692,"GRT-{PI, PS(B), DS}",52,-2.1203225191912347,-0.5822923846950787,2.683197237561097,1.289628385252839,-1.5253414510136518,3.630866108969094,-1.5253414510136518,3.630866108969094,0.0,0.0,0.0,0.0,-2.1051175594329834,-0.6352850198745728,2.410496234893799,1.3351449966430664,-1.4125638008117676,2.618614435195923,-1.9278124570846558,2.630500555038452,-0.12490127235651016,-0.06250370293855667,-0.04520444944500923,-0.06472879648208618,True,-2.0536286755711615,-0.5828388594729099,5.6156488842535435,1.281567084489418,-1.5547642770846875,6.771606732319044,-1.5547642770846875,6.771606732319044,0.0,0.0,0.0,0.0,True
silbert12,200,3,50,45,5,0,0,1,38,1,10,1,0,49,0,0,11,0,39,True,0.1122744083404541,-_PS(B)_all,-1.786155561261077,-0.7039217888285136,1.5932188180230509,0.7039217888285136,-1.3829941271006383,1.5932188180230509,-1.3829941271006383,1.5932188180230509,0.0,0.0,0.0,0.0,True,9.043641090393066,"GRT-{PI, PS(B), DS}",0,-3.1995222781702304,-0.780491002255153,2.4500259437372454,0.7865556014723345,-1.6860246081590458,2.082084991083291,-1.6860246081590458,2.082084991083291,0.0,0.0,0.0,0.0,-2.3128676414489746,-0.7975302338600159,2.016885995864868,0.8388009667396545,-1.390761137008667,1.8679460287094116,-2.3628122806549072,2.4006412029266357,-0.06338546425104141,-0.1963927447795868,-0.10137920081615448,-0.09312177449464798,True,-5.819622497236236,-0.7722084559866845,2.0537813862600576,0.772087706625602,-1.2815895116920366,1.7507021014191544,-5.819612377865778,5.819240814549437,0.0,0.0,0.0,0.0,True
silbert12,200,4,50,47,2,1,0,0,35,0,15,0,0,50,0,0,6,1,43,True,0.1222925186157226,-_PS(B)_all,-1.5932188180230509,-0.4822482148379233,1.7861555612610776,1.0444087948725964,-1.5932188180230509,1.6818775202575995,-1.5932188180230509,1.6818775202575995,0.0,0.0,0.0,0.0,True,10.311639547348022,"GRT-{PI, PS(B), DS}",0,-1.9869763707672872,-0.5483043044364011,2.3294376296851835,1.1980708077869997,-2.1513095450327864,2.436788757252362,-2.1513095450327864,2.436788757252362,0.0,0.0,0.0,0.0,-2.026742458343506,-0.5648708939552307,2.371410608291626,1.2367116212844849,-1.9826511144638062,2.464784860610962,-2.313845634460449,2.2387993335723877,-0.18395479023456573,-0.13460245728492737,-0.13183578848838806,-0.24438171088695526,True,-2.0537489106318225,-0.5244021673879005,5.727736084945542,1.1749881856847026,-1.7506860712521692,5.727434274905712,-5.72743034376032,2.053729514978726,0.0,0.0,0.0,0.0,True
silbert12,200,5,50,47,3,0,0,0,35,0,15,0,0,49,1,0,5,0,45,True,0.0945737361907959,-_PS(B)_all,-1.7861555612610776,-0.4822482148379232,1.7861555612610778,1.1281436452787637,-1.4461035929181756,1.7861555612610776,-1.4461035929181756,1.7861555612610776,0.0,0.0,0.0,0.0,False,9.171627283096312,"GRT-{PI, PS(B), DS}",52,-3.2817156446361126,-0.5358695862326206,3.337808532436612,1.286710213675173,-1.757734925196357,5.868439963234024,-1.757734925196357,5.868439963234024,0.0,0.0,0.0,0.0,-2.1837961673736572,-0.6253567337989807,2.464998483657837,1.3128350973129272,-1.7642086744308472,2.6083731651306152,-1.8631088733673096,2.6431946754455566,0.01118750125169754,-0.019918225705623627,0.02564316801726818,-0.01521175168454647,True,-5.898279235030141,-0.5244004330830081,5.8982353804026655,1.2815580197500251,-1.7506842111078784,7.363460524203032,-1.7506842111078784,7.363460524203032,0.0,0.0,0.0,0.0,True
silbert12,200,6,50,47,3,0,0,3,37,1,9,0,0,50,0,0,7,0,43,True,0.1010282039642334,-_PS(B)_none,-1.851597811155853,-0.7804339275684264,1.6411324189222616,0.9171587741402132,-1.5155640243888735,1.4461035929181756,-1.5155640243888735,1.4461035929181756,0.5870647354249348,-0.1877224505955327,-0.8512071742089403,0.4862604312958722,True,9.521517038345335,"GRT-{PI, PS(B), DS}",0,-2.728870906361,-0.8366270207941819,3.012160229466276,1.0776414505908152,-1.8834975372017,1.7523058883461755,-1.8834975372017,1.7523058883461755,0.0,0.0,0.0,0.0,-2.3621666431427,-0.9000511765480042,2.391714096069336,1.1356453895568848,-1.7167178392410278,1.3991155624389648,-2.3871567249298096,2.4635488986968994,-0.00011657863797154278,-0.04044203460216522,-0.07441753149032593,-0.02287578023970127,True,-5.299286165873748,-0.841683024570543,5.299263051114443,1.080279318200969,-1.5547779307207723,1.4050315089957968,-5.299293298767903,5.299262102676001,0.0,0.0,0.0,0.0,True
silbert12,200,7,50,50,0,0,0,1,38,1,10,0,0,47,3,0,7,0,43,True,0.1266422271728515,-_PS(B)_none,-1.6414228952965488,-0.7207384475153363,1.8520067959486424,0.9419709534728552,-1.5155640243888735,1.5932188180230509,-1.5155640243888735,1.5932188180230509,0.8509761977964831,-0.356998127341561,-0.5864041008444644,0.468052678832442,True,8.25404977798462,"GRT-{PI, PS(B), DS}",0,-2.898977786638605,-0.7798481532979737,2.723523747840504,1.0793548616499486,-2.074596846369464,2.375968537635038,-2.074596846369464,2.375968537635038,0.0,0.0,0.0,0.0,-2.2612385749816895,-0.8184103965759277,2.3662924766540527,1.1284704208374023,-2.387774705886841,1.9580373764038086,-1.7503739595413208,2.3619980812072754,0.0583270899951458,-0.15456423163414001,-0.036532167345285416,-0.016591079533100128,True,-5.804635470163842,-0.7721944778684614,5.804769973288646,1.0803285978926407,-5.804635470163842,1.7507730153867933,-1.5547725326222925,5.804539730706142,0.0,0.0,0.0,0.0,True
silbert12,200,8,50,46,4,0,0,4,37,0,9,0,0,48,2,0,7,0,43,True,0.120051622390747,-_PS(B)_all,-1.786155561261077,-0.8284646485811346,1.7861555612610776,0.9674215661017008,-1.3249576888929775,1.4461035929181756,-1.3249576888929775,1.4461035929181756,0.0,0.0,0.0,0.0,True,9.460742712020874,"GRT-{PI, PS(B), DS}",0,-3.2841434351917185,-0.9171313167292952,2.7635816038551813,1.0995961446963838,-1.5688691873741951,1.7736699027324612,-1.5688691873741951,1.7736699027324612,0.0,0.0,0.0,0.0,-2.3499367237091064,-0.9803645610809326,2.4179117679595947,1.142020344734192,-1.4991728067398071,1.5170409679412842,-1.7248104810714722,2.4087822437286377,0.1540093868970871,0.31776368618011475,0.08675243705511093,0.12151438742876053,True,-5.968749721045264,-0.9153074539856608,5.968812605542998,1.080363112268521,-1.4050624582942763,1.4050967359805362,-1.75067571912262,5.96879819256348,0.0,0.0,0.0,0.0,True
silbert12,200,9,50,46,3,1,0,2,27,1,20,1,0,49,0,0,9,1,40,True,0.1152291297912597,-_PS(B)_all,-1.5932188180230504,-0.1867561210637373,1.5932188180230509,0.8284646485811347,-1.5155640243888735,1.4461035929181756,-1.5155640243888735,1.4461035929181756,0.0,0.0,0.0,0.0,False,10.51927375793457,"GRT-{PI, PS(B), DS}",52,-2.105246035919633,-0.1980316325470776,2.0890367828475003,0.9058051724990674,-1.877033932170288,1.7970741862236623,-1.877033932170288,1.7970741862236623,0.0,0.0,0.0,0.0,-1.977535367012024,-0.36337345838546753,2.0323102474212646,0.9697343707084656,-1.687534213066101,1.5454455614089966,-2.3243906497955322,2.0382001399993896,-0.13582365214824677,-0.058660849928855896,-0.06611420959234238,-0.17575092613697052,True,-2.0537473544577285,-0.20190166433214066,2.0537893580202566,0.9153719934740239,-1.554771812280598,1.5548726892028684,-5.791708116584682,2.0537503772847505,0.0,0.0,0.0,0.0,True
silbert12,200,10,50,48,2,0,0,1,34,0,15,2,0,48,0,0,2,0,48,True,0.0970313549041748,-_PS(B)_none,-1.8412353742504253,-0.4827578523687942,1.3893581650418043,1.417368701639668,-1.5932188180230509,1.6818775202575995,-1.5932188180230509,1.6818775202575995,0.6471857576314305,-0.0249111165151977,-0.6935314141456151,0.6799414862227701,False,10.04275131225586,"GRT-{PI, PS(B), DS}",52,-2.783432190684068,-0.481630119801899,1.735405076428184,1.7253089373333168,-2.07374719472699,2.442242789412428,-2.07374719472699,2.442242789412428,0.0,0.0,0.0,0.0,-2.213198661804199,-0.6165351867675781,1.720063328742981,1.7891427278518677,-1.9348461627960205,2.151796579360962,-2.3447420597076416,2.462961196899414,0.07906517386436462,0.212509423494339,0.06923629343509674,0.08703004568815231,True,-6.035920846791731,-0.5243992700464908,1.7506851411749023,1.7506801563787533,-1.7506804311631978,2.0537553417159287,-6.035906877621187,6.036033551487921,0.0,0.0,0.0,0.0,True
silbert12,100,1,25,24,1,0,0,0,18,0,7,1,0,24,0,0,4,0,21,True,0.1111986637115478,-_PS(B)_all,-1.4835398594012972,-0.4948731635686236,1.262145176622808,0.8172368220293998,-1.3644887481703285,1.483539859401297,-1.3644887481703285,1.483539859401297,0.0,0.0,0.0,0.0,True,9.955596446990969,"GRT-{PI, PS(B), DS}",0,-2.325190092159544,-0.5699526509712491,1.7005061321028243,1.0032475513101375,-2.084414795410857,3.29425935748389,-2.084414795410857,3.29425935748389,0.0,0.0,0.0,0.0,-2.2032034397125244,-0.6720126271247864,1.721364140510559,1.0448826551437378,-1.9964100122451782,2.499225378036499,-2.271456718444824,2.517930507659912,0.026483869180083275,0.0070985411293804646,0.0028453951235860586,-0.007331044878810644,True,-5.9380874852614545,-0.5828464600900201,1.7506931546373832,0.9944754545713275,-2.0538970080902135,6.19604496248846,-2.0538970080902135,6.19604496248846,0.0,0.0,0.0,0.0,True
silbert12,100,2,25,25,0,0,0,0,20,0,5,0,0,24,1,0,3,0,22,True,0.0982224941253662,-_PS(B)_all,-1.4835398594012972,-0.7018725954219606,1.483539859401297,0.944669591394476,-1.364488748170328,1.4835398594012972,-1.364488748170328,1.4835398594012972,0.0,0.0,0.0,0.0,False,11.615979671478271,"GRT-{PI, PS(B), DS}",52,-2.661708923037464,-0.8656772491678928,3.000824484526835,1.3031021842861374,-2.10344429139341,4.735929362604267,-2.10344429139341,4.735929362604267,0.0,0.0,0.0,0.0,-2.2161591053009033,-0.8944031596183777,2.2750632762908936,1.278669834136963,-2.1637046337127686,2.504913091659546,-1.9874260425567627,2.527323007583618,0.04715351015329361,0.05025814101099968,0.01739472895860672,0.04612426832318306,True,-5.872929377380524,-0.8416053042424124,5.872940234959646,1.1749633243440134,-2.0537448317827325,6.1217986165301115,-2.0537448317827325,6.1217986165301115,0.0,0.0,0.0,0.0,True
